gene_id	transcript_id	gene_name	chrom	strand	spans
AT5G35605	AT5G35605.1	AT5G35605	AT5G35605.1		5	-	13805982-13806054
AT5G27715	AT5G27715.1	AT5G27715	AT5G27715.1		5	-	9815402-9815473
AT5G43535	AT5G43535.1	AT5G43535	AT5G43535.1		5	-	17495541-17495611
AT5G09345	AT5G09345.1	AT5G09345	AT5G09345.1		5	-	2898867-2898950
AT5G49435	AT5G49435.1	AT5G49435	AT5G49435.1		5	+	20046823-20046894
AT5G58495	AT5G58495.1	AT5G58495	AT5G58495.1		5	+	23644711-23644792
AT5G02505	AT5G02505.1	AT5G02505	AT5G02505.1		5	-	559330-559401
AT5G50190	AT5G50190.1	AT5G50190	AT5G50190.1	AT5G50190	5	-	20434510-20434543,20434388-20434429,20434245-20434285,20433986-20434160,20433507-20433897
AT5G57735	AT5G57735.1	AT5G57735	AT5G57735.1	TASIR-ARF	5	+	23394005-23394500
AT5G02825	AT5G02825.1	AT5G02825	AT5G02825.1	AT5G02825	5	-	5952836-5952916,5952458-5952559
AT5G07322	AT5G07322.1	AT5G07322	AT5G07322.1	AT5G07322	5	-	2313119-2313563
AT5G06165	AT5G06165.1	AT5G06165	AT5G06165.1	AT5G06165	5	-	1868092-1868244,1867695-1868025,1867197-1867631
AT5G48412	AT5G48412.1	AT5G48412	AT5G48412.1	AT5G48412	5	-	19623516-19624232
AT5G44569	AT5G44569.1	AT5G44569	AT5G44569.1	AT5G44569	5	+	17963286-17963990
AT5G00885	AT5G00885.1	AT5G00885	AT5G00885.1	AT5G00885	5	-	660361-660443,660151-660257
AT5G45475	AT5G45475.1	AT5G45475	AT5G45475.1	AT5G45475	5	+	18425837-18426001,18426128-18427016
AT5G40316	AT5G40316.1	AT5G40316	AT5G40316.1	AT5G40316	5	-	16119296-16120018
AT5G33399	AT5G33399.1	AT5G33399	AT5G33399.1	AT5G33399	5	-	12680935-12682120
AT5G06955	AT5G06955.1	AT5G06955	AT5G06955.1	AT5G06955	5	-	19140798-19140996
AT5G08125	AT5G08125.1	AT5G08125	AT5G08125.1	AT5G08125	5	+	21973835-21973918,21974029-21974129
AT5G49615	AT5G49615.1	AT5G49615	AT5G49615.1	TAS3b	5	+	20134200-20134273,20134377-20134786
AT5G08575	AT5G08575.1	AT5G08575	AT5G08575.1	AT5G08575	5	-	22880926-22881124
AT5G28824	AT5G28824.1	AT5G28824	AT5G28824.1	AT5G28824	5	-	10845281-10845756,10845138-10845189,10843532-10843635,10842660-10842750
AT5G37485	AT5G37485.1	AT5G37485	AT5G37485.1	AT5G37485	5	-	14886686-14886979,14886193-14886514
AT5G43403	AT5G43403.1	AT5G43403	AT5G43403.1	AT5G43403	5	-	17431450-17431765,17430539-17431095
AT5G38005	AT5G38005.1	AT5G38005	AT5G38005.1	AT5G38005	5	+	15155067-15155340,15155818-15156088
AT5G02135	AT5G02135.1	AT5G02135	AT5G02135.1	AT5G02135	5	-	4520340-4520428,4520185-4520278
AT5G34871	AT5G34871.1	AT5G34871	AT5G34871.1	AT5G34871	5	+	13085037-13085134,13085239-13085312,13085718-13085788,13086411-13086565
AT5G28262	AT5G28262.1	AT5G28262	AT5G28262.1	AT5G28262	5	+	10238550-10239351,10239570-10239773
AT5G43725	AT5G43725.2	AT5G43725	AT5G43725.2	AT5G43725	5	+	17559545-17559772,17563867-17564223
AT5G23410	AT5G23410.1	AT5G23410	AT5G23410.1	AT5G23410	5	-	7886369-7886785,7886178-7886216,7885591-7886093
AT5G05295	AT5G05295.1	AT5G05295	AT5G05295.1	AT5G05295	5	-	13908356-13908554
AT5G22788	AT5G22788.1	AT5G22788	AT5G22788.1	AT5G22788	5	-	7602913-7603499
AT5G33439	AT5G33439.1	AT5G33439	AT5G33439.1	AT5G33439	5	-	12738898-12739212
AT5G06095	AT5G06095.1	AT5G06095	AT5G06095.1	AT5G06095	5	-	16394060-16394258
AT5G05785	AT5G05785.1	AT5G05785	AT5G05785.1	AT5G05785	5	+	15515303-15515384,15515710-15515799
AT5G24205	AT5G24205.1	AT5G24205	AT5G24205.1	AT5G24205	5	-	8212914-8213086,8212701-8212779,8212537-8212625,8212376-8212447,8211625-8211680,8211362-8211468,8211212-8211256,8211003-8211072,8210822-8210896
AT5G03285	AT5G03285.1	AT5G03285	AT5G03285.1	AT5G03285	5	+	793514-793717
AT5G24206	AT5G24206.1	AT5G24206	AT5G24206.1	AT5G24206	5	-	8214387-8214689,8213969-8214013,8213781-8213832,8213626-8213692
AT5G23155	AT5G23155.2	AT5G23155	AT5G23155.2	AT5G23155	5	+	7792732-7792910,7794067-7794188,7794347-7794581
AT5G02975	AT5G02975.1	AT5G02975	AT5G02975.1	AT5G02975	5	-	6397787-6397985
AT5G40275	AT5G40275.1	AT5G40275	AT5G40275.1	AT5G40275	5	-	16100012-16100051,16099870-16099893,16099706-16099775,16099519-16099568,16099330-16099439,16099153-16099241,16099030-16099053,16098843-16098933,16098598-16098665,16098190-16098518
AT5G10278	AT5G10278.1	AT5G10278	AT5G10278.1	AT5G10278	5	+	3226838-3228420,3228764-3228867,3229580-3229669,3229958-3230055,3231086-3231314,3232303-3232475,3232562-3232723
AT5G24735	AT5G24735.1	AT5G24735	AT5G24735.1	AT5G24735	5	-	8469020-8469262,8468331-8468672
AT3G18710	AT3G18710.1	AT3G18710	AT3G18710.1	PUB29	3	-	6434082-6436046
AT3G07950	AT3G07950.1	AT3G07950	AT3G07950.1	AT3G07950	3	+	2531773-2531993,2532113-2532237,2532595-2532655,2532758-2532924,2533166-2533271,2533383-2533585,2533689-2533826,2534175-2534545
AT3G51870	AT3G51870.1	AT3G51870	AT3G51870.1	AT3G51870	3	+	19243902-19244325,19244451-19244507,19244600-19244662,19244750-19244806,19245127-19245210,19245596-19245664,19245742-19245854,19245943-19246112,19246259-19246337,19246506-19246936
AT3G18310	AT3G18310.1	AT3G18310	AT3G18310.1	AT3G18310	3	-	6284356-6287225
AT3G25717	AT3G25717.1	AT3G25717	AT3G25717.1	RTFL16	3	-	9375102-9375671
AT3G48330	AT3G48330.4	AT3G48330	AT3G48330.4	PIMT1	3	-	17893970-17894153,17893541-17893811,17893300-17893464,17892969-17893219
AT3G46440	AT3G46440.2	AT3G46440	AT3G46440.2	UXS5	3	-	17091534-17092065,17090852-17090938,17090680-17090767,17090425-17090581,17090254-17090342,17090090-17090167,17089888-17089981,17089665-17089795,17089534-17089574,17089013-17089450
AT3G53910	AT3G53910.1	AT3G53910	AT3G53910.1	AT3G53910	3	-	19960425-19960446,19959965-19960224,19959856-19959900
AT3G16830	AT3G16830.1	AT3G16830	AT3G16830.1	TPR2	3	+	5731519-5731788,5731874-5732053,5732133-5732246,5732335-5732493,5732577-5732754,5732844-5732976,5733113-5733228,5733353-5733485,5733568-5733677,5733857-5733926,5734030-5734100,5734185-5734280,5734349-5734441,5734528-5734655,5734783-5735017,5735122-5735280,5735377-5735472,5735574-5735723,5735820-5735930,5736053-5736229,5736352-5736480,5736584-5736679,5736775-5736957,5737036-5737211,5737309-5737854
AT3G03305	AT3G03305.1	AT3G03305	AT3G03305.1	AT3G03305	3	-	777962-778396,777425-777666,775752-777314,775368-775620
AT3G03272	AT3G03272.1	AT3G03272	AT3G03272.1	AT3G03272	3	-	763657-764437
AT3G28960	AT3G28960.2	AT3G28960	AT3G28960.2	AT3G28960	3	-	10986172-10986637,10985677-10985779,10984994-10985601,10984050-10984763
AT3G10210	AT3G10210.1	AT3G10210	AT3G10210.1	AT3G10210	3	-	3161351-3161725,3160875-3161139,3160089-3160635
AT3G09680	AT3G09680.1	AT3G09680	AT3G09680.1	AT3G09680	3	-	2970287-2970371,2969640-2969795,2969420-2969546,2969045-2969337
AT3G63470	AT3G63470.1	AT3G63470	AT3G63470.1	scpl40	3	+	23438396-23438957,23439653-23439760,23439859-23441060
AT3G46920	AT3G46920.2	AT3G46920	AT3G46920.2	AT3G46920	3	-	17282520-17285022,17282235-17282419,17282081-17282152,17281857-17282009,17281593-17281756,17281351-17281498,17280884-17281006,17280704-17280791,17280430-17280626
AT3G57080	AT3G57080.1	AT3G57080	AT3G57080.1	NRPE5	3	+	21125725-21126129,21126882-21127058,21127151-21127264,21127345-21128075
AT3G13820	AT3G13820.1	AT3G13820	AT3G13820.1	AT3G13820	3	+	4549616-4551011
AT3G49770	AT3G49770.1	AT3G49770	AT3G49770.1	AT3G49770	3	-	18461568-18461876,18460890-18461484
AT3G56070	AT3G56070.1	AT3G56070	AT3G56070.1	ROC2	3	-	20808025-20808168,20806566-20807523
AT3G15251	AT3G15251.1	AT3G15251	AT3G15251.1	AT3G15251	3	+	5137205-5137318
AT3G02780	AT3G02780.1	AT3G02780	AT3G02780.1	IPP2	3	-	604434-605506,603801-603856,603546-603637,603157-603259,602921-603058,602401-602828
AT3G52460	AT3G52460.1	AT3G52460	AT3G52460.1	AT3G52460	3	+	19446637-19448002
AT3G55380	AT3G55380.2	AT3G55380	AT3G55380.2	UBC14	3	+	20531407-20531565,20531685-20531787,20532039-20532136,20532221-20532321,20532465-20532570,20532744-20533173
AT3G44560	AT3G44560.1	AT3G44560	AT3G44560.1	FAR8	3	+	16151123-16151252,16151566-16151669,16151816-16152021,16152116-16152216,16152697-16152892,16152982-16153143,16153295-16153376,16153560-16153829,16153995-16154122,16154232-16154607
AT3G56520	AT3G56520.1	AT3G56520	AT3G56520.1	AT3G56520	3	-	20947563-20947731,20947107-20947465
AT3G27970	AT3G27970.1	AT3G27970	AT3G27970.1	AT3G27970	3	+	10389482-10389649,10389825-10389976,10390081-10390211,10390313-10390740,10390877-10390957,10391304-10391703
AT3G17420	AT3G17420.1	AT3G17420	AT3G17420.1	GPK1	3	-	5961952-5962289,5960751-5961346,5960442-5960669,5960184-5960354,5959957-5960086,5959650-5959865,5959174-5959557
AT3G08780	AT3G08780.1	AT3G08780	AT3G08780.1	AT3G08780	3	-	2666562-2667560,2666063-2666426
AT3G55660	AT3G55660.1	AT3G55660	AT3G55660.1	ROPGEF6	3	-	20650972-20651484,20650770-20650886,20650520-20650674,20650374-20650448,20650006-20650284,20649551-20649916,20648830-20649479
AT3G48480	AT3G48480.1	AT3G48480	AT3G48480.1	AT3G48480	3	-	17958981-17959124,17958352-17958592,17958098-17958271,17957886-17958014,17957701-17957782,17957510-17957620,17956936-17957403
AT3G02740	AT3G02740.1	AT3G02740	AT3G02740.1	AT3G02740	3	+	590425-590808,591041-591167,591258-591499,591598-591822,591914-592076,592169-592242,592452-592539,592609-592684,592765-592836,592938-593228
AT3G63400	AT3G63400.4	AT3G63400	AT3G63400.4	AT3G63400	3	+	23412024-23412526,23412606-23412660,23412770-23412858,23412977-23413001,23413271-23413309,23413387-23413504,23413634-23413794,23413883-23414339,23414441-23414782,23414865-23414945,23415168-23415435
AT3G06130	AT3G06130.1	AT3G06130	AT3G06130.1	AT3G06130	3	-	1854858-1855197,1854644-1854751,1854487-1854562,1852808-1854363
AT3G05660	AT3G05660.1	AT3G05660	AT3G05660.1	RLP33	3	-	1649383-1652149,1648843-1649266
AT3G17140	AT3G17140.1	AT3G17140	AT3G17140.1	AT3G17140	3	-	5846554-5846589,5846002-5846304
AT3G24110	AT3G24110.1	AT3G24110	AT3G24110.1	AT3G24110	3	-	8705500-8705550,8705218-8705418,8704884-8705086,8704635-8704815,8704208-8704538
AT3G20920	AT3G20920.1	AT3G20920	AT3G20920.1	AT3G20920	3	-	7330600-7330751,7329934-7330248,7329527-7329731,7329123-7329351,7328576-7329012
AT3G54830	AT3G54830.1	AT3G54830	AT3G54830.1	AT3G54830	3	-	20314843-20315164,20314471-20314757,20313944-20314158,20313821-20313844,20313281-20313461,20312982-20313201,20312754-20312889,20312569-20312632,20312355-20312477,20312239-20312282,20312072-20312147,20311901-20311983
AT3G09190	AT3G09190.1	AT3G09190	AT3G09190.1	AT3G09190	3	-	2821448-2822936
AT3G05545	AT3G05545.1	AT3G05545	AT3G05545.1	AT3G05545	3	+	1609050-1609625,1610207-1610379,1610553-1610608,1610717-1610742,1610850-1611264,1611716-1612607
AT3G26470	AT3G26470.1	AT3G26470	AT3G26470.1	AT3G26470	3	+	9685932-9686551,9686643-9687642
AT3G51100	AT3G51100.1	AT3G51100	AT3G51100.1	AT3G51100	3	-	18981994-18982407,18981479-18981648,18981110-18981179,18980925-18981018,18980217-18980651
AT3G29580	AT3G29580.1	AT3G29580	AT3G29580.1	AT3G29580	3	-	11395765-11395871,11395513-11395679,11395130-11395413,11394675-11395037
AT3G28370	AT3G28370.5	AT3G28370	AT3G28370.5	AT3G28370	3	+	10620627-10620699,10620916-10621085,10621194-10621256,10621363-10621382,10621479-10621523,10621595-10621656,10621751-10621878,10622022-10622133,10622283-10622384,10623130-10623209,10623749-10624618
AT3G26840	AT3G26840.1	AT3G26840	AT3G26840.1	PES2	3	+	9892791-9893189,9893300-9893351,9893476-9893531,9893619-9893777,9893850-9893960,9894081-9894196,9894300-9894421,9894498-9894606,9894717-9894847,9894932-9895298,9895388-9895501,9895586-9895671,9895759-9895868,9895964-9896337
AT3G29010	AT3G29010.3	AT3G29010	AT3G29010.3	AT3G29010	3	+	11006582-11007123,11007206-11007444,11007531-11007679,11007756-11008216
AT3G10450	AT3G10450.1	AT3G10450	AT3G10450.1	SCPL7	3	+	3249526-3249680,3249778-3249923,3250364-3250440,3250515-3250637,3250721-3250823,3250917-3250954,3251046-3251147,3251232-3251318,3251405-3251473,3251538-3251609,3251695-3251813,3251900-3252013,3252103-3252148,3252240-3252582
AT3G14510	AT3G14510.1	AT3G14510	AT3G14510.1	AT3G14510	3	-	4868042-4868640,4867144-4867968
AT3G28930	AT3G28930.1	AT3G28930	AT3G28930.1	AIG2	3	-	10960604-10960999,10960448-10960520,10960286-10960378,10960118-10960201,10959671-10960027
AT3G52950	AT3G52950.1	AT3G52950	AT3G52950.1	AT3G52950	3	+	19634331-19634570,19634794-19636845
AT3G57620	AT3G57620.1	AT3G57620	AT3G57620.1	AT3G57620	3	+	21337533-21339301
AT3G50670	AT3G50670.1	AT3G50670	AT3G50670.1	U1-70K	3	-	18829394-18829684,18828974-18829088,18828824-18828903,18828658-18828733,18828506-18828570,18828349-18828411,18827358-18827439,18827046-18827259,18826160-18826965
AT3G44080	AT3G44080.1	AT3G44080	AT3G44080.1	AT3G44080	3	-	15836595-15837126,15836211-15836422,15835998-15836138,15835632-15835910
AT3G50370	AT3G50370.2	AT3G50370	AT3G50370.2	AT3G50370	3	-	18684243-18684377,18682601-18684074,18679231-18682516,18678944-18679134,18678700-18678847,18678183-18678381,18677824-18678096,18677099-18677745,18675998-18677011
AT3G09550	AT3G09550.2	AT3G09550	AT3G09550.2	AT3G09550	3	+	2931102-2931124,2931736-2931840,2932018-2932028,2932236-2932787,2932882-2933291,2933360-2934354
AT3G07568	AT3G07568.1	AT3G07568	AT3G07568.1	AT3G07568	3	-	2417639-2417822,2417469-2417549,2416243-2416505
AT3G48670	AT3G48670.1	AT3G48670	AT3G48670.1	IDN2	3	+	18030753-18030914,18031233-18031636,18031722-18032443,18032518-18032607,18032685-18032972,18033080-18033289,18033379-18033617,18033706-18034065
AT3G11270	AT3G11270.1	AT3G11270	AT3G11270.1	MEE34	3	+	3528822-3529175,3529566-3529658,3529739-3529820,3530000-3530096,3530229-3530304,3530461-3530519,3530659-3530781,3530908-3530965,3531058-3531143,3531246-3531724
AT3G08530	AT3G08530.1	AT3G08530	AT3G08530.1	AT3G08530	3	-	2595367-2595654,2594810-2595014,2594615-2594703,2594419-2594497,2594216-2594343,2594015-2594113,2593826-2593934,2593639-2593718,2593328-2593555,2593176-2593241,2592932-2593048,2592641-2592838,2592441-2592557,2592285-2592344,2592006-2592092,2591797-2591880,2591574-2591708,2591423-2591485,2591238-2591342,2591057-2591169,2590711-2590963,2590490-2590626,2590127-2590405,2589039-2590041,2588431-2588916,2588176-2588346,2587888-2588073,2587649-2587771,2587425-2587535,2586804-2587326
AT3G22380	AT3G22380.2	AT3G22380	AT3G22380.2	TIC	3	+	7912905-7913280,7913372-7913911,7914003-7914202,7914278-7914572,7914664-7914967,7915053-7915092,7915176-7915271,7915434-7915656,7915762-7915828,7915923-7915989,7916072-7916401,7916489-7918871,7918945-7919510
AT3G05140	AT3G05140.2	AT3G05140	AT3G05140.2	RBK2	3	-	1438147-1438539,1437779-1437891,1437232-1437645,1436880-1437131,1436555-1436792,1436343-1436478,1436095-1436244,1435684-1435987
AT3G29750	AT3G29750.1	AT3G29750	AT3G29750.1	AT3G29750	3	-	11580409-11580600,11579597-11580331,11579383-11579518,11579125-11579327
AT3G54500	AT3G54500.3	AT3G54500	AT3G54500.3	AT3G54500	3	-	20178714-20179027,20177935-20178491,20177408-20177690,20176528-20177226,20176306-20176457,20175792-20176119
AT3G52760	AT3G52760.1	AT3G52760	AT3G52760.1	AT3G52760	3	-	19553679-19554858
AT3G27460	AT3G27460.4	AT3G27460	AT3G27460.4	SGF29a	3	-	10161874-10162259,10161093-10161186,10160880-10160956,10160564-10160679,10160398-10160483,10160095-10160148,10159861-10160014,10159738-10159751,10159293-10159639
AT3G62780	AT3G62780.1	AT3G62780	AT3G62780.1	AT3G62780	3	-	23221719-23222995
AT3G28210	AT3G28210.2	AT3G28210	AT3G28210.2	PMZ	3	+	10520502-10520692,10520771-10521552,10521665-10521796
AT3G47675	AT3G47675.1	AT3G47675	AT3G47675.1	AT3G47675	3	-	17576835-17576867,17576463-17576755,17576278-17576397,17576004-17576196
AT3G25060	AT3G25060.1	AT3G25060	AT3G25060.1	AT3G25060	3	+	9128421-9130452
AT3G26240	AT3G26240.1	AT3G26240	AT3G26240.1	AT3G26240	3	-	9603889-9607193
AT3G04860	AT3G04860.1	AT3G04860	AT3G04860.1	AT3G04860	3	-	1340389-1340623,1338827-1340305
AT3G55990	AT3G55990.1	AT3G55990	AT3G55990.1	ESK1	3	+	20780175-20780993,20781097-20781268,20781407-20781606,20781705-20781863,20782583-20783233
AT3G43940	AT3G43940.1	AT3G43940	AT3G43940.1	AT3G43940	3	-	15765298-15765371,15765141-15765222,15764874-15765020,15764729-15764784,15764538-15764658,15764265-15764393
AT3G09920	AT3G09920.1	AT3G09920	AT3G09920.1	PIP5K9	3	-	3042460-3044989,3042197-3042364,3041937-3042102,3041707-3041817,3041339-3041526,3041089-3041246,3040857-3041016,3040303-3040705
AT3G54900	AT3G54900.1	AT3G54900	AT3G54900.1	CXIP1	3	-	20341357-20342464
AT3G16500	AT3G16500.1	AT3G16500	AT3G16500.1	PAP1	3	-	5613916-5614803,5613424-5613704,5613199-5613331,5612912-5612979,5612203-5612835
AT3G12910	AT3G12910.1	AT3G12910	AT3G12910.1	AT3G12910	3	+	4109375-4109624,4109819-4110132,4110259-4110849
AT3G18510	AT3G18510.1	AT3G18510	AT3G18510.1	AT3G18510	3	+	6355497-6355818,6355889-6356355
AT3G25730	AT3G25730.1	AT3G25730	AT3G25730.1	EDF3	3	+	9396272-9397766
AT3G48680	AT3G48680.1	AT3G48680	AT3G48680.1	GAMMA CAL2	3	+	18034935-18035500,18036397-18037041
AT3G63360	AT3G63360.1	AT3G63360	AT3G63360.1	AT3G63360	3	-	23401534-23401679,23401166-23401456
AT3G18010	AT3G18010.1	AT3G18010	AT3G18010.1	WOX1	3	-	6163048-6163453,6162582-6162944,6162391-6162452,6160733-6161646
AT3G01250	AT3G01250.1	AT3G01250	AT3G01250.1	AT3G01250	3	+	79297-80173
AT3G46070	AT3G46070.1	AT3G46070	AT3G46070.1	AT3G46070	3	-	16920445-16920957
AT3G19120	AT3G19120.1	AT3G19120	AT3G19120.1	AT3G19120	3	-	6609350-6611138
AT3G21305	AT3G21305.1	AT3G21305	AT3G21305.1	AT3G21305	3	+	7492980-7493434
AT3G01840	AT3G01840.1	AT3G01840	AT3G01840.1	LYK2	3	-	298231-298648,296582-298142
AT3G14290	AT3G14290.1	AT3G14290	AT3G14290.1	PAE2	3	+	4764024-4764223,4764327-4764377,4764510-4764591,4764784-4764864,4765157-4765270,4765365-4765466,4765778-4765836,4765933-4766035,4766130-4766195,4766289-4766609
AT3G23090	AT3G23090.3	AT3G23090	AT3G23090.3	AT3G23090	3	-	8216980-8217206,8215697-8216145,8215530-8215603,8215353-8215446,8215175-8215246,8214851-8214973,8214289-8214745
AT3G08690	AT3G08690.1	AT3G08690	AT3G08690.1	UBC11	3	+	2641012-2641225,2641468-2641556,2641925-2642052,2642135-2642239,2642346-2642919
AT3G48540	AT3G48540.1	AT3G48540	AT3G48540.1	AT3G48540	3	-	17991825-17992039,17991618-17991693,17991181-17991220,17990979-17991037,17990825-17990862,17990595-17990658,17990275-17990328,17989974-17990075,17989798-17989872
AT3G48343	AT3G48343.1	AT3G48343	AT3G48343.1	AT3G48343	3	+	17899785-17900069,17900319-17900379,17900511-17900588,17900842-17900996
AT3G54300	AT3G54300.3	AT3G54300	AT3G54300.3	VAMP727	3	-	20110361-20110883,20109938-20110180,20109639-20109837,20109432-20109552,20108207-20108567
AT3G36659	AT3G36659.1	AT3G36659	AT3G36659.1	AT3G36659	3	+	2100021-2101402
AT3G58970	AT3G58970.1	AT3G58970	AT3G58970.1	MGT6	3	-	21790836-21791476,21790309-21790724,21789332-21790225
AT3G13010	AT3G13010.1	AT3G13010	AT3G13010.1	AT3G13010	3	-	4163236-4164733,4162757-4163151
AT3G01820	AT3G01820.1	AT3G01820	AT3G01820.1	AT3G01820	3	-	295028-295724,294531-294671,294209-294385,293754-294124
AT3G54630	AT3G54630.1	AT3G54630	AT3G54630.1	AT3G54630	3	-	20221097-20223028
AT3G45720	AT3G45720.1	AT3G45720	AT3G45720.1	AT3G45720	3	+	16785046-16785136,16785223-16785440,16785519-16786057,16786126-16786945
AT3G15548	AT3G15548.1	AT3G15548	AT3G15548.1	AT3G15548	3	+	5267063-5267164
AT3G54530	AT3G54530.1	AT3G54530	AT3G54530.1	AT3G54530	3	-	20187279-20187585,20187031-20187198,20186776-20186919,20186505-20186681,20185994-20186423
AT3G62900	AT3G62900.2	AT3G62900	AT3G62900.2	AT3G62900	3	-	23254712-23255275,23254044-23254116,23253833-23253963,23253397-23253753,23252157-23253307,23250275-23251991,23250026-23250189,23249779-23249939,23249533-23249693,23248758-23249378,23248129-23248666
AT3G54410	AT3G54410.1	AT3G54410	AT3G54410.1	AT3G54410	3	+	20144398-20145489
AT3G22320	AT3G22320.1	AT3G22320	AT3G22320.1	NRPB5	3	-	7892222-7892349,7891897-7892111,7891466-7891645,7891261-7891374,7890803-7891170
AT3G57440	AT3G57440.1	AT3G57440	AT3G57440.1	AT3G57440	3	+	21258646-21258820,21258933-21259131,21259536-21259897,21260079-21260145,21260241-21260675
AT3G09700	AT3G09700.1	AT3G09700	AT3G09700.1	AT3G09700	3	-	2976137-2976318,2975672-2975850,2974802-2975250
AT3G50390	AT3G50390.1	AT3G50390	AT3G50390.1	AT3G50390	3	+	18702060-18703731
AT3G23070	AT3G23070.1	AT3G23070	AT3G23070.1	CFM3A	3	+	8203393-8204402,8204572-8205049,8205133-8205263,8205557-8205913,8206026-8206182,8206270-8206562,8206641-8206700,8206833-8206922,8207019-8207419
AT3G14360	AT3G14360.1	AT3G14360	AT3G14360.1	AT3G14360	3	+	4791448-4791950,4792038-4792285,4792380-4792413,4792518-4793179,4793277-4793684
AT3G01550	AT3G01550.1	AT3G01550	AT3G01550.1	PPT2	3	-	218560-219136,218326-218448,218105-218257,217911-217996,217728-217809,217521-217640,217359-217436,217122-217251,216805-217029
AT3G58010	AT3G58010.2	AT3G58010	AT3G58010.2	PGL34	3	-	21477785-21478187,21477215-21477504,21476935-21477056,21476772-21476855,21476582-21476678,21476274-21476490,21476136-21476188,21475805-21476053
AT3G03740	AT3G03740.1	AT3G03740	AT3G03740.1	BPM4	3	-	939353-941670,937884-938229,937502-937784,936878-937419
AT3G53900	AT3G53900.2	AT3G53900	AT3G53900.2	UPP	3	-	19958869-19959075,19958655-19958756,19958489-19958567,19958200-19958258,19958032-19958109,19957860-19957941,19957704-19957752,19957566-19957627,19957335-19957402,19957207-19957262,19957065-19957112,19956590-19956983
AT3G08970	AT3G08970.2	AT3G08970	AT3G08970.2	ATERDJ3A	3	+	2737453-2737678,2737895-2737950,2738047-2738120,2738276-2738787,2738897-2739238,2739443-2739796,2739975-2740530
AT3G62620	AT3G62620.1	AT3G62620	AT3G62620.1	AT3G62620	3	+	23159656-23159923,23160036-23160075,23160199-23160320,23160410-23160543,23160690-23160791,23160887-23161266,23161387-23161949
AT3G51780	AT3G51780.1	AT3G51780	AT3G51780.1	BAG4	3	-	19207971-19208648,19207539-19207795,19207315-19207461,19206768-19207226
AT3G14880	AT3G14880.1	AT3G14880	AT3G14880.1	AT3G14880	3	+	5006526-5006971,5007362-5008037
AT3G45600	AT3G45600.1	AT3G45600	AT3G45600.1	TET3	3	-	16735342-16735951,16733755-16734317
AT3G25573	AT3G25573.1	AT3G25573	AT3G25573.1	AT3G25573	3	+	9290253-9290810
AT3G59110	AT3G59110.1	AT3G59110	AT3G59110.1	AT3G59110	3	+	21854640-21855202,21855636-21856343,21856437-21856541,21856666-21856788,21856890-21857060,21857142-21857271,21857359-21857568,21857719-21858204
AT3G04570	AT3G04570.1	AT3G04570	AT3G04570.1	AHL19	3	+	1230746-1232451
AT3G10320	AT3G10320.1	AT3G10320	AT3G10320.1	AT3G10320	3	-	3196895-3197457,3196723-3196794,3195314-3196636
AT3G02640	AT3G02640.1	AT3G02640	AT3G02640.1	AT3G02640	3	-	564884-565801
AT3G03110	AT3G03110.1	AT3G03110	AT3G03110.1	XPO1B	3	+	708698-709064,709376-709492,709633-709725,709818-709889,710087-710194,710268-710350,710442-710580,710665-710733,710817-710894,711090-711152,711243-711287,711457-711564,711715-711813,711921-712124,712380-712439,712763-712873,713099-713196,713370-713478,713995-714060,714133-714231,714314-714394,714471-714560,714710-714795,714894-714974,715063-715245,715456-715522,715686-715796,715921-716028,716118-716255,716338-716475,716562-716666,716757-717093
AT3G28917	AT3G28917.1	AT3G28917	AT3G28917.1	MIF2	3	+	10924708-10925813
AT3G19960	AT3G19960.2	AT3G19960	AT3G19960.2	ATM1	3	+	6948774-6949102,6949783-6950125,6950263-6950364,6950447-6950590,6950715-6950865,6950975-6951002,6951104-6951132,6951231-6951415,6951530-6951593,6951697-6951710,6951812-6951896,6952273-6952376,6952478-6952616,6952777-6952839,6952912-6953030,6953357-6953509,6953707-6953796,6953933-6954010,6954171-6954329,6954452-6954658,6954887-6955033,6955119-6955152,6955236-6955315,6955393-6955522,6955635-6955781,6955886-6955953,6956065-6956966
AT3G14820	AT3G14820.1	AT3G14820	AT3G14820.1	AT3G14820	3	+	4978726-4978789,4978891-4979076,4979162-4979292,4979381-4979605,4979703-4979955,4980045-4980241
AT3G45630	AT3G45630.2	AT3G45630	AT3G45630.2	AT3G45630	3	-	16753609-16753834,16753098-16753197,16752766-16752893,16752525-16752675,16752325-16752434,16752122-16752205,16751987-16752035,16751771-16751862,16751497-16751623,16751098-16751177,16749662-16751016,16749427-16749537,16748568-16749340,16748107-16748478
AT3G18905	AT3G18905.1	AT3G18905	AT3G18905.1	AT3G18905	3	+	6520205-6520792
AT3G20560	AT3G20560.1	AT3G20560	AT3G20560.1	PDIL5-3	3	+	7182013-7182222,7182456-7182546,7182659-7182753,7182973-7183030,7183536-7183720,7183818-7183875,7184315-7184355,7184460-7184534,7184715-7184771,7185054-7185120,7185332-7185475,7185565-7185786,7185887-7186048,7186151-7186228,7186313-7186567
AT3G12050	AT3G12050.1	AT3G12050	AT3G12050.1	AT3G12050	3	+	3839101-3840197,3840290-3840369,3841210-3841606
AT3G03341	AT3G03341.1	AT3G03341	AT3G03341.1	AT3G03341	3	-	790130-790693
